,V_ce,CaseTemp,CycleCount
720,2.35543893175,107.58879017291576,721
721,2.360305344,107.65502393706625,722
722,2.366666667111111,107.7212577012167,723
723,2.373027990222222,107.78749146536715,724
724,2.3793893133333333,107.85372522951762,725
725,2.3857506364444445,107.91995899366808,726
726,2.392111959555556,107.98619275781856,727
727,2.3984732826666666,108.052426521969,728
728,2.404834605777778,108.14736842449176,729
729,2.4111959288888887,108.27204375249474,730
730,2.417557252,108.39671908049772,731
731,2.4218829517777776,108.52139440850068,732
732,2.426208651555556,108.64606973650363,733
733,2.4305343513333333,108.71551607944672,734
734,2.434860051111111,108.77785374028036,735
735,2.439185750888889,108.840191401114,736
736,2.443511450666666,108.90252906194765,737
737,2.4478371504444443,108.96486672278128,738
738,2.4521628502222224,109.02720438361492,739
739,2.45648855,109.08954204444858,740
740,2.463358779,109.1518797052822,741
741,2.470229008,109.21421736611586,742
742,2.477099237,109.2765550269495,743
743,2.483969466,109.33889268778314,744
744,2.490839695,109.4012303486168,745
745,2.497709924,109.46356800945044,746
746,2.504580153,109.52754613448164,747
747,2.5104689207142856,109.61326042298776,748
748,2.516357688428572,109.69897471149388,749
749,2.5222464561428573,109.784689,750
750,2.528135223857143,109.87040328850613,751
751,2.5340239915714284,109.95611757701224,752
752,2.5399127592857145,110.04183186551836,753
753,2.545801527,110.12161810101662,754
754,2.5558778628,110.20095693655252,755
755,2.5659541986,110.28029577208844,756
756,2.5760305344,110.35963460762434,757
757,2.5861068702,110.43897344316024,758
758,2.596183206,110.51831227869614,759
759,2.6067175572,110.59765111423204,760
760,2.6172519084,110.67698994976794,761
761,2.6277862596,110.77874933671208,762
762,2.6383206108,110.90414119726007,763
763,2.648854962,111.02953305780804,764
764,2.6620229010000003,111.15492491835604,765
765,2.67519084,111.28031677890402,766
766,2.688358779,111.40570863945202,767
